"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Enontekiö Kilpisjärvi","2019","9","28","03:00","-1","2.4"
"Enontekiö Kilpisjärvi","2019","9","29","03:00","-1","1.1"
"Enontekiö Kilpisjärvi","2019","9","30","03:00","-1","0.9"
"Enontekiö Kilpisjärvi","2019","10","1","03:00","-1","2.1"
"Enontekiö Kilpisjärvi","2019","10","2","03:00","-1","-0.4"
"Enontekiö Kilpisjärvi","2019","10","3","03:00","-1","-0.1"
"Enontekiö Kilpisjärvi","2019","10","4","03:00","-1","-1"
"Enontekiö Kilpisjärvi","2019","10","5","03:00","-1","0.9"
"Enontekiö Kilpisjärvi","2019","10","6","03:00","-1","3"
"Enontekiö Kilpisjärvi","2019","10","7","03:00","-1","1.7"
"Enontekiö Kilpisjärvi","2019","10","8","03:00","-1","-0.2"
"Enontekiö Kilpisjärvi","2019","10","9","03:00","-1","0.1"
"Enontekiö Kilpisjärvi","2019","10","10","03:00","-1","-0.3"
"Enontekiö Kilpisjärvi","2019","10","11","03:00","-1","-2.5"
"Enontekiö Kilpisjärvi","2019","10","12","03:00","-1","-3"
"Enontekiö Kilpisjärvi","2019","10","13","03:00","-1","-1.9"
"Enontekiö Kilpisjärvi","2019","10","14","03:00","-1","-2.2"
"Enontekiö Kilpisjärvi","2019","10","15","03:00","0","-5"
"Enontekiö Kilpisjärvi","2019","10","16","03:00","0","-6.2"
"Enontekiö Kilpisjärvi","2019","10","17","03:00","0","-6.5"
"Enontekiö Kilpisjärvi","2019","10","18","03:00","0","-2"
"Enontekiö Kilpisjärvi","2019","10","19","03:00","0","-4.6"
"Enontekiö Kilpisjärvi","2019","10","20","03:00","0","-6.9"
"Enontekiö Kilpisjärvi","2019","10","21","03:00","0","-3.5"
"Enontekiö Kilpisjärvi","2019","10","22","03:00","0","-3"
"Enontekiö Kilpisjärvi","2019","10","23","03:00","7","-1.6"
"Enontekiö Kilpisjärvi","2019","10","24","03:00","9","-4"
"Enontekiö Kilpisjärvi","2019","10","25","03:00","16","-2.7"
"Enontekiö Kilpisjärvi","2019","10","26","03:00","8","-4.8"
"Enontekiö Kilpisjärvi","2019","10","27","03:00","8","-8.1"
"Enontekiö Kilpisjärvi","2019","10","28","02:00","8","-9.3"
"Enontekiö Kilpisjärvi","2019","10","29","02:00","8","-8.8"
"Enontekiö Kilpisjärvi","2019","10","30","02:00","8","-10"
"Enontekiö Kilpisjärvi","2019","10","31","02:00","8","-11.3"
"Enontekiö Kilpisjärvi","2019","11","1","02:00","10","-6.8"
"Enontekiö Kilpisjärvi","2019","11","2","02:00","10","-13"
"Enontekiö Kilpisjärvi","2019","11","3","02:00","10","-8.5"
"Enontekiö Kilpisjärvi","2019","11","4","02:00","11","-15.6"
"Enontekiö Kilpisjärvi","2019","11","5","02:00","11","-6.6"
"Enontekiö Kilpisjärvi","2019","11","6","02:00","11","-7.6"
"Enontekiö Kilpisjärvi","2019","11","7","02:00","12","-7.9"
"Enontekiö Kilpisjärvi","2019","11","8","02:00","12","-16.9"
"Enontekiö Kilpisjärvi","2019","11","9","02:00","12","-23.1"
"Enontekiö Kilpisjärvi","2019","11","10","02:00","12","-24.9"
"Enontekiö Kilpisjärvi","2019","11","11","02:00","12","-23.2"
"Enontekiö Kilpisjärvi","2019","11","12","02:00","13","-12.1"
"Enontekiö Kilpisjärvi","2019","11","13","02:00","16","-5.3"
"Enontekiö Kilpisjärvi","2019","11","14","02:00","17","-8.2"
"Enontekiö Kilpisjärvi","2019","11","15","02:00","17","-11.8"
"Enontekiö Kilpisjärvi","2019","11","16","02:00","17","-17.5"
"Enontekiö Kilpisjärvi","2019","11","17","02:00","16","-8.3"
"Enontekiö Kilpisjärvi","2019","11","18","02:00","16","-9.3"
"Enontekiö Kilpisjärvi","2019","11","19","02:00","17","-4"
"Enontekiö Kilpisjärvi","2019","11","20","02:00","19","-1.4"
"Enontekiö Kilpisjärvi","2019","11","21","02:00","19","-6.5"
"Enontekiö Kilpisjärvi","2019","11","22","02:00","19","-11"
"Enontekiö Kilpisjärvi","2019","11","23","02:00","19","-1.1"
"Enontekiö Kilpisjärvi","2019","11","24","02:00","19","-6.3"
"Enontekiö Kilpisjärvi","2019","11","25","02:00","19","-5.6"
"Enontekiö Kilpisjärvi","2019","11","26","02:00","21","-5.2"
"Enontekiö Kilpisjärvi","2019","11","27","02:00","21","-16.6"
"Enontekiö Kilpisjärvi","2019","11","28","02:00","21","-12.5"
"Enontekiö Kilpisjärvi","2019","11","29","02:00","21","-10.4"
"Enontekiö Kilpisjärvi","2019","11","30","02:00","23","-7.4"
"Enontekiö Kilpisjärvi","2019","12","1","02:00","38","-4.4"
"Enontekiö Kilpisjärvi","2019","12","2","02:00","37","-4"
"Enontekiö Kilpisjärvi","2019","12","3","02:00","40","-5.2"
"Enontekiö Kilpisjärvi","2019","12","4","02:00","42","1"
"Enontekiö Kilpisjärvi","2019","12","5","02:00","32","-1.5"
"Enontekiö Kilpisjärvi","2019","12","6","02:00","32","-9.7"
"Enontekiö Kilpisjärvi","2019","12","7","02:00","32","-8.4"
"Enontekiö Kilpisjärvi","2019","12","8","02:00","33","-10.4"
"Enontekiö Kilpisjärvi","2019","12","9","02:00","33","-23.6"
"Enontekiö Kilpisjärvi","2019","12","10","02:00","33","-16.1"
"Enontekiö Kilpisjärvi","2019","12","11","02:00","33","-10"
"Enontekiö Kilpisjärvi","2019","12","12","02:00","34","-2.8"
"Enontekiö Kilpisjärvi","2019","12","13","02:00","31","-3"
"Enontekiö Kilpisjärvi","2019","12","14","02:00","31","-3.3"
"Enontekiö Kilpisjärvi","2019","12","15","02:00","31","-2.5"
"Enontekiö Kilpisjärvi","2019","12","16","02:00","32","-3.9"
"Enontekiö Kilpisjärvi","2019","12","17","02:00","34","-6.7"
"Enontekiö Kilpisjärvi","2019","12","18","02:00","44","-10.2"
"Enontekiö Kilpisjärvi","2019","12","19","02:00","44","-11"
"Enontekiö Kilpisjärvi","2019","12","20","02:00","42","-16.5"
"Enontekiö Kilpisjärvi","2019","12","21","02:00","42","-16"
"Enontekiö Kilpisjärvi","2019","12","22","02:00","38","-6.5"
"Enontekiö Kilpisjärvi","2019","12","23","02:00","36","-6.6"
"Enontekiö Kilpisjärvi","2019","12","24","02:00","38","-9.4"
"Enontekiö Kilpisjärvi","2019","12","25","02:00","38","-8.2"
"Enontekiö Kilpisjärvi","2019","12","26","02:00","38","-14.8"
"Enontekiö Kilpisjärvi","2019","12","27","02:00","38","-22.3"
"Enontekiö Kilpisjärvi","2019","12","28","02:00","38","-7.5"
"Enontekiö Kilpisjärvi","2019","12","29","02:00","37","0.2"
"Enontekiö Kilpisjärvi","2019","12","30","02:00","42","-4.5"
"Enontekiö Kilpisjärvi","2019","12","31","02:00","46","-8.4"
"Enontekiö Kilpisjärvi","2020","1","1","02:00","53","-6.6"
"Enontekiö Kilpisjärvi","2020","1","2","02:00","52","0"
"Enontekiö Kilpisjärvi","2020","1","3","02:00","55","-2.6"
"Enontekiö Kilpisjärvi","2020","1","4","02:00","54","-8.9"
"Enontekiö Kilpisjärvi","2020","1","5","02:00","53","-7.7"
"Enontekiö Kilpisjärvi","2020","1","6","02:00","55","-9.5"
"Enontekiö Kilpisjärvi","2020","1","7","02:00","55","-1.3"
"Enontekiö Kilpisjärvi","2020","1","8","02:00","55","-1.3"
"Enontekiö Kilpisjärvi","2020","1","9","02:00","56","-2.7"
"Enontekiö Kilpisjärvi","2020","1","10","02:00","83","-5.8"
"Enontekiö Kilpisjärvi","2020","1","11","02:00","81","-4.3"
"Enontekiö Kilpisjärvi","2020","1","12","02:00","82","-6.7"
"Enontekiö Kilpisjärvi","2020","1","13","02:00","81","-10.1"
"Enontekiö Kilpisjärvi","2020","1","14","02:00","77","-4.7"
"Enontekiö Kilpisjärvi","2020","1","15","02:00","82","-15"
"Enontekiö Kilpisjärvi","2020","1","16","02:00","83","-8.3"
"Enontekiö Kilpisjärvi","2020","1","17","02:00","82","-15"
"Enontekiö Kilpisjärvi","2020","1","18","02:00","82","-10.4"
"Enontekiö Kilpisjärvi","2020","1","19","02:00","80","-12"
"Enontekiö Kilpisjärvi","2020","1","20","02:00","80","-2"
"Enontekiö Kilpisjärvi","2020","1","21","02:00","87","-3.4"
"Enontekiö Kilpisjärvi","2020","1","22","02:00","99","-5.8"
"Enontekiö Kilpisjärvi","2020","1","23","02:00","96","-6.9"
"Enontekiö Kilpisjärvi","2020","1","24","02:00","96","-12.2"
"Enontekiö Kilpisjärvi","2020","1","25","02:00","94","-15.5"
"Enontekiö Kilpisjärvi","2020","1","26","02:00","94","-24.1"
"Enontekiö Kilpisjärvi","2020","1","27","02:00","91","-21.2"
"Enontekiö Kilpisjärvi","2020","1","28","02:00","91","-13.8"
"Enontekiö Kilpisjärvi","2020","1","29","02:00","93","-13.2"
"Enontekiö Kilpisjärvi","2020","1","30","02:00","93","-10.5"
"Enontekiö Kilpisjärvi","2020","1","31","02:00","92","-10.4"
"Enontekiö Kilpisjärvi","2020","2","1","02:00","97","-10.8"
"Enontekiö Kilpisjärvi","2020","2","2","02:00","101","-10.4"
"Enontekiö Kilpisjärvi","2020","2","3","02:00","99","-8.9"
"Enontekiö Kilpisjärvi","2020","2","4","02:00","98","-14.6"
"Enontekiö Kilpisjärvi","2020","2","5","02:00","99","-10"
"Enontekiö Kilpisjärvi","2020","2","6","02:00","105","-10.1"
"Enontekiö Kilpisjärvi","2020","2","7","02:00","103","-4.7"
"Enontekiö Kilpisjärvi","2020","2","8","02:00","102","-2.8"
"Enontekiö Kilpisjärvi","2020","2","9","02:00","104","-8.6"
"Enontekiö Kilpisjärvi","2020","2","10","02:00","103","-2.7"
"Enontekiö Kilpisjärvi","2020","2","11","02:00","105","-3.7"
"Enontekiö Kilpisjärvi","2020","2","12","02:00","105","-10"
"Enontekiö Kilpisjärvi","2020","2","13","02:00","104","-11.9"
"Enontekiö Kilpisjärvi","2020","2","14","02:00","104","-19"
"Enontekiö Kilpisjärvi","2020","2","15","02:00","102","-16.6"
"Enontekiö Kilpisjärvi","2020","2","16","02:00","102","-10.5"
"Enontekiö Kilpisjärvi","2020","2","17","02:00","104","-4.2"
"Enontekiö Kilpisjärvi","2020","2","18","02:00","103","-5.7"
"Enontekiö Kilpisjärvi","2020","2","19","02:00","104","-16.7"
"Enontekiö Kilpisjärvi","2020","2","20","02:00","103","-13.8"
"Enontekiö Kilpisjärvi","2020","2","21","02:00","102","-3"
"Enontekiö Kilpisjärvi","2020","2","22","02:00","102","-1.9"
"Enontekiö Kilpisjärvi","2020","2","23","02:00","102","-7.6"
"Enontekiö Kilpisjärvi","2020","2","24","02:00","104","-5.5"
"Enontekiö Kilpisjärvi","2020","2","25","02:00","102","-17.3"
"Enontekiö Kilpisjärvi","2020","2","26","02:00","102","-11.7"
"Enontekiö Kilpisjärvi","2020","2","27","02:00","109","-6"
"Enontekiö Kilpisjärvi","2020","2","28","02:00","105","-11.6"
"Enontekiö Kilpisjärvi","2020","2","29","02:00","104","-11.2"
"Enontekiö Kilpisjärvi","2020","3","1","02:00","109","-12.4"
"Enontekiö Kilpisjärvi","2020","3","2","02:00","108","-19.6"
"Enontekiö Kilpisjärvi","2020","3","3","02:00","109","-12"
"Enontekiö Kilpisjärvi","2020","3","4","02:00","108","-13.7"
"Enontekiö Kilpisjärvi","2020","3","5","02:00","107","-12.5"
"Enontekiö Kilpisjärvi","2020","3","6","02:00","106","-7"
"Enontekiö Kilpisjärvi","2020","3","7","02:00","106","-3.4"
"Enontekiö Kilpisjärvi","2020","3","8","02:00","106","-4"
"Enontekiö Kilpisjärvi","2020","3","9","02:00","107","-0.2"
"Enontekiö Kilpisjärvi","2020","3","10","02:00","107","-4.9"
"Enontekiö Kilpisjärvi","2020","3","11","02:00","109","-9.6"
"Enontekiö Kilpisjärvi","2020","3","12","02:00","110","-6.3"
"Enontekiö Kilpisjärvi","2020","3","13","02:00","110","-10.8"
"Enontekiö Kilpisjärvi","2020","3","14","02:00","109","-11.8"
"Enontekiö Kilpisjärvi","2020","3","15","02:00","106","-5.1"
"Enontekiö Kilpisjärvi","2020","3","16","02:00","108","-6.7"
"Enontekiö Kilpisjärvi","2020","3","17","02:00","118","-4.7"
"Enontekiö Kilpisjärvi","2020","3","18","02:00","118","-1.6"
"Enontekiö Kilpisjärvi","2020","3","19","02:00","116","-8.8"
"Enontekiö Kilpisjärvi","2020","3","20","02:00","115","-12.2"
"Enontekiö Kilpisjärvi","2020","3","21","02:00","115","-8.6"
"Enontekiö Kilpisjärvi","2020","3","22","02:00","119","-1.6"
"Enontekiö Kilpisjärvi","2020","3","23","02:00","115","-0.1"
"Enontekiö Kilpisjärvi","2020","3","24","02:00","112","0.5"
"Enontekiö Kilpisjärvi","2020","3","25","02:00","110","-0.3"
"Enontekiö Kilpisjärvi","2020","3","26","02:00","120","-0.9"
"Enontekiö Kilpisjärvi","2020","3","27","02:00","120","-2.2"
"Enontekiö Kilpisjärvi","2020","3","28","02:00","119","-6.6"
"Enontekiö Kilpisjärvi","2020","3","29","02:00","118","-8.8"
"Enontekiö Kilpisjärvi","2020","3","30","03:00","119","-8.2"
"Enontekiö Kilpisjärvi","2020","3","31","03:00","119","-4.6"
"Enontekiö Kilpisjärvi","2020","4","1","03:00","121","-8.4"
"Enontekiö Kilpisjärvi","2020","4","2","03:00","121","-11.4"
"Enontekiö Kilpisjärvi","2020","4","3","03:00","123","-11.3"
"Enontekiö Kilpisjärvi","2020","4","4","03:00","120","-12.7"
"Enontekiö Kilpisjärvi","2020","4","5","03:00","119","-10.9"
"Enontekiö Kilpisjärvi","2020","4","6","03:00","119","-9.1"
"Enontekiö Kilpisjärvi","2020","4","7","03:00","119","0.2"
"Enontekiö Kilpisjärvi","2020","4","8","03:00","116","0"
"Enontekiö Kilpisjärvi","2020","4","9","03:00","115","-5.3"
"Enontekiö Kilpisjärvi","2020","4","10","03:00","120","-5.9"
"Enontekiö Kilpisjärvi","2020","4","11","03:00","120","-5.8"
"Enontekiö Kilpisjärvi","2020","4","12","03:00","120","-6.4"
"Enontekiö Kilpisjärvi","2020","4","13","03:00","121","-2.8"
"Enontekiö Kilpisjärvi","2020","4","14","03:00","119","-3"
"Enontekiö Kilpisjärvi","2020","4","15","03:00","124","-2.6"
"Enontekiö Kilpisjärvi","2020","4","16","03:00","122","-6"
"Enontekiö Kilpisjärvi","2020","4","17","03:00","119","-1.5"
"Enontekiö Kilpisjärvi","2020","4","18","03:00","117","-0.1"
"Enontekiö Kilpisjärvi","2020","4","19","03:00","115","3.2"
"Enontekiö Kilpisjärvi","2020","4","20","03:00","110","2.5"
"Enontekiö Kilpisjärvi","2020","4","21","03:00","107","1.2"
"Enontekiö Kilpisjärvi","2020","4","22","03:00","106","-0.5"
"Enontekiö Kilpisjärvi","2020","4","23","03:00","105","-0.8"
"Enontekiö Kilpisjärvi","2020","4","24","03:00","102","-3.3"
"Enontekiö Kilpisjärvi","2020","4","25","03:00","106","-2.1"
"Enontekiö Kilpisjärvi","2020","4","26","03:00","105","-1.8"
"Enontekiö Kilpisjärvi","2020","4","27","03:00","106","-2.8"
"Enontekiö Kilpisjärvi","2020","4","28","03:00","105","-4.1"
"Enontekiö Kilpisjärvi","2020","4","29","03:00","105","-4.1"
"Enontekiö Kilpisjärvi","2020","4","30","03:00","105","-4.4"
"Enontekiö Kilpisjärvi","2020","5","1","03:00","106","-1"
"Enontekiö Kilpisjärvi","2020","5","2","03:00","106","-1.6"
"Enontekiö Kilpisjärvi","2020","5","3","03:00","106","0.9"
"Enontekiö Kilpisjärvi","2020","5","4","03:00","106","1"
"Enontekiö Kilpisjärvi","2020","5","5","03:00","102","-0.2"
"Enontekiö Kilpisjärvi","2020","5","6","03:00","100","1.4"
"Enontekiö Kilpisjärvi","2020","5","7","03:00","107","-1"
"Enontekiö Kilpisjärvi","2020","5","8","03:00","105","-1.5"
"Enontekiö Kilpisjärvi","2020","5","9","03:00","102","-2.7"
"Enontekiö Kilpisjärvi","2020","5","10","03:00","100","-5"
"Enontekiö Kilpisjärvi","2020","5","11","03:00","100","-2.2"
"Enontekiö Kilpisjärvi","2020","5","12","03:00","98","-2.6"
"Enontekiö Kilpisjärvi","2020","5","13","03:00","97","-2.2"
"Enontekiö Kilpisjärvi","2020","5","14","03:00","97","-4.3"
"Enontekiö Kilpisjärvi","2020","5","15","03:00","101","-1.5"
"Enontekiö Kilpisjärvi","2020","5","16","03:00","97","0.1"
"Enontekiö Kilpisjärvi","2020","5","17","03:00","96","-1.6"
"Enontekiö Kilpisjärvi","2020","5","18","03:00","96","-0.5"
"Enontekiö Kilpisjärvi","2020","5","19","03:00","93","0.5"
"Enontekiö Kilpisjärvi","2020","5","20","03:00","91","0.4"
"Enontekiö Kilpisjärvi","2020","5","21","03:00","90","1.5"
"Enontekiö Kilpisjärvi","2020","5","22","03:00","89","1.3"
"Enontekiö Kilpisjärvi","2020","5","23","03:00","82","6.3"
"Enontekiö Kilpisjärvi","2020","5","24","03:00","81","5"
"Enontekiö Kilpisjärvi","2020","5","25","03:00","80","6.5"
"Enontekiö Kilpisjärvi","2020","5","26","03:00","77","5.1"
"Enontekiö Kilpisjärvi","2020","5","27","03:00","74","6"
"Enontekiö Kilpisjärvi","2020","5","28","03:00","68","3.7"
"Enontekiö Kilpisjärvi","2020","5","29","03:00","63","3.9"
"Enontekiö Kilpisjärvi","2020","5","30","03:00","56","5.2"
"Enontekiö Kilpisjärvi","2020","5","31","03:00","55","8.2"
"Enontekiö Kilpisjärvi","2020","6","1","03:00","47","10.8"
"Enontekiö Kilpisjärvi","2020","6","2","03:00","36","7.4"
"Enontekiö Kilpisjärvi","2020","6","3","03:00","34","5.9"
"Enontekiö Kilpisjärvi","2020","6","4","03:00","28","4.6"
"Enontekiö Kilpisjärvi","2020","6","5","03:00","25","8.1"
"Enontekiö Kilpisjärvi","2020","6","6","03:00","16","5.7"
"Enontekiö Kilpisjärvi","2020","6","7","03:00","4","8.7"
"Enontekiö Kilpisjärvi","2020","6","8","03:00","0","7.3"
"Enontekiö Kilpisjärvi","2020","6","9","03:00","0","5.1"
"Enontekiö Kilpisjärvi","2020","6","10","03:00","0","5.9"
"Enontekiö Kilpisjärvi","2020","6","11","03:00","0","6"
"Enontekiö Kilpisjärvi","2020","6","12","03:00","0","8.1"
"Enontekiö Kilpisjärvi","2020","6","13","03:00","0","13.7"
"Enontekiö Kilpisjärvi","2020","6","14","03:00","-1","11.8"
"Enontekiö Kilpisjärvi","2020","6","15","03:00","-1","7.6"
"Enontekiö Kilpisjärvi","2020","6","16","03:00","-1","7.2"
"Enontekiö Kilpisjärvi","2020","6","17","03:00","-1","11.7"
"Enontekiö Kilpisjärvi","2020","6","18","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2020","6","19","03:00","-1","7.5"
"Enontekiö Kilpisjärvi","2020","6","20","03:00","-1","12.6"
"Enontekiö Kilpisjärvi","2020","6","21","03:00","-1","16.3"
"Enontekiö Kilpisjärvi","2020","6","22","03:00","-1","14.6"
"Enontekiö Kilpisjärvi","2020","6","23","03:00","-1","14.4"
"Enontekiö Kilpisjärvi","2020","6","24","03:00","-1","13.2"
"Enontekiö Kilpisjärvi","2020","6","25","03:00","-1","13.4"
"Enontekiö Kilpisjärvi","2020","6","26","03:00","-1","8.9"
"Enontekiö Kilpisjärvi","2020","6","27","03:00","-1","9.4"
"Enontekiö Kilpisjärvi","2020","6","28","03:00","-1","11.5"
"Enontekiö Kilpisjärvi","2020","6","29","03:00","-1","9"
"Enontekiö Kilpisjärvi","2020","6","30","03:00","-1","4.4"
"Enontekiö Kilpisjärvi","2020","7","1","03:00","-1","4.1"
"Enontekiö Kilpisjärvi","2020","7","2","03:00","-1","4.5"
"Enontekiö Kilpisjärvi","2020","7","3","03:00","-1","8"
"Enontekiö Kilpisjärvi","2020","7","4","03:00","-1","5.8"
"Enontekiö Kilpisjärvi","2020","7","5","03:00","-1","6.5"
"Enontekiö Kilpisjärvi","2020","7","6","03:00","-1","8.1"
"Enontekiö Kilpisjärvi","2020","7","7","03:00","-1","8.8"
"Enontekiö Kilpisjärvi","2020","7","8","03:00","-1","9.7"
"Enontekiö Kilpisjärvi","2020","7","9","03:00","-1","10.3"
"Enontekiö Kilpisjärvi","2020","7","10","03:00","-1","9.4"
"Enontekiö Kilpisjärvi","2020","7","11","03:00","-1","9.9"
"Enontekiö Kilpisjärvi","2020","7","12","03:00","-1","10.1"
"Enontekiö Kilpisjärvi","2020","7","13","03:00","-1","10.4"
"Enontekiö Kilpisjärvi","2020","7","14","03:00","-1","13.1"
"Enontekiö Kilpisjärvi","2020","7","15","03:00","-1","12.1"
"Enontekiö Kilpisjärvi","2020","7","16","03:00","-1","14.7"
"Enontekiö Kilpisjärvi","2020","7","17","03:00","-1","14.4"
"Enontekiö Kilpisjärvi","2020","7","18","03:00","-1","13.7"
"Enontekiö Kilpisjärvi","2020","7","19","03:00","-1","12.2"
"Enontekiö Kilpisjärvi","2020","7","20","03:00","-1","12.3"
"Enontekiö Kilpisjärvi","2020","7","21","03:00","-1","9.9"
"Enontekiö Kilpisjärvi","2020","7","22","03:00","-1","8.2"
"Enontekiö Kilpisjärvi","2020","7","23","03:00","-1","6.8"
"Enontekiö Kilpisjärvi","2020","7","24","03:00","-1","11"
"Enontekiö Kilpisjärvi","2020","7","25","03:00","-1","12.3"
"Enontekiö Kilpisjärvi","2020","7","26","03:00","-1","13"
"Enontekiö Kilpisjärvi","2020","7","27","03:00","-1","14.5"
"Enontekiö Kilpisjärvi","2020","7","28","03:00","-1","15.3"
"Enontekiö Kilpisjärvi","2020","7","29","03:00","-1","16.8"
"Enontekiö Kilpisjärvi","2020","7","30","03:00","-1","16.4"
"Enontekiö Kilpisjärvi","2020","7","31","03:00","-1","14.7"
"Enontekiö Kilpisjärvi","2020","8","1","03:00","-1","13.2"
"Enontekiö Kilpisjärvi","2020","8","2","03:00","-1","12.1"
"Enontekiö Kilpisjärvi","2020","8","3","03:00","-1","13.6"
"Enontekiö Kilpisjärvi","2020","8","4","03:00","-1","13.3"
"Enontekiö Kilpisjärvi","2020","8","5","03:00","-1","12"
"Enontekiö Kilpisjärvi","2020","8","6","03:00","-1","13.7"
"Enontekiö Kilpisjärvi","2020","8","7","03:00","-1","14.2"
"Enontekiö Kilpisjärvi","2020","8","8","03:00","-1","16"
"Enontekiö Kilpisjärvi","2020","8","9","03:00","-1","12.3"
"Enontekiö Kilpisjärvi","2020","8","10","03:00","-1","9.9"
"Enontekiö Kilpisjärvi","2020","8","11","03:00","-1","11.2"
"Enontekiö Kilpisjärvi","2020","8","12","03:00","-1","11.1"
"Enontekiö Kilpisjärvi","2020","8","13","03:00","-1","11"
"Enontekiö Kilpisjärvi","2020","8","14","03:00","-1","11.7"
"Enontekiö Kilpisjärvi","2020","8","15","03:00","-1","11"
"Enontekiö Kilpisjärvi","2020","8","16","03:00","-1","5.9"
"Enontekiö Kilpisjärvi","2020","8","17","03:00","-1","7.5"
"Enontekiö Kilpisjärvi","2020","8","18","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2020","8","19","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2020","8","20","03:00","-1","8.4"
"Enontekiö Kilpisjärvi","2020","8","21","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2020","8","22","03:00","-1","15.1"
"Enontekiö Kilpisjärvi","2020","8","23","03:00","-1","12.9"
"Enontekiö Kilpisjärvi","2020","8","24","03:00","-1","8.6"
"Enontekiö Kilpisjärvi","2020","8","25","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2020","8","26","03:00","-1","6.4"
"Enontekiö Kilpisjärvi","2020","8","27","03:00","-1","5.6"
"Enontekiö Kilpisjärvi","2020","8","28","03:00","-1","5.9"
"Enontekiö Kilpisjärvi","2020","8","29","03:00","-1","6.2"
"Enontekiö Kilpisjärvi","2020","8","30","03:00","-1","5.4"
"Enontekiö Kilpisjärvi","2020","8","31","03:00","-1","4.7"
"Enontekiö Kilpisjärvi","2020","9","1","03:00","-1","8.2"
"Enontekiö Kilpisjärvi","2020","9","2","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2020","9","3","03:00","-1","11.4"
"Enontekiö Kilpisjärvi","2020","9","4","03:00","-1","10.9"
"Enontekiö Kilpisjärvi","2020","9","5","03:00","-1","10.5"
"Enontekiö Kilpisjärvi","2020","9","6","03:00","-1","8.1"
"Enontekiö Kilpisjärvi","2020","9","7","03:00","-1","9.7"
"Enontekiö Kilpisjärvi","2020","9","8","03:00","-1","8.5"
"Enontekiö Kilpisjärvi","2020","9","9","03:00","-1","7.5"
"Enontekiö Kilpisjärvi","2020","9","10","03:00","-1","7"
"Enontekiö Kilpisjärvi","2020","9","11","03:00","-1","6.9"
"Enontekiö Kilpisjärvi","2020","9","12","03:00","-1","6.7"
"Enontekiö Kilpisjärvi","2020","9","13","03:00","-1","5.2"
"Enontekiö Kilpisjärvi","2020","9","14","03:00","-1","5.6"
"Enontekiö Kilpisjärvi","2020","9","15","03:00","-1","6.3"
"Enontekiö Kilpisjärvi","2020","9","16","03:00","-1","4.5"
"Enontekiö Kilpisjärvi","2020","9","17","03:00","-1","3.8"
"Enontekiö Kilpisjärvi","2020","9","18","03:00","-1","4.3"
"Enontekiö Kilpisjärvi","2020","9","19","03:00","-1","3.5"
"Enontekiö Kilpisjärvi","2020","9","20","03:00","-1","4"
"Enontekiö Kilpisjärvi","2020","9","21","03:00","-1","4.1"
"Enontekiö Kilpisjärvi","2020","9","22","03:00","-1","2.5"
"Enontekiö Kilpisjärvi","2020","9","23","03:00","-1","3.8"
"Enontekiö Kilpisjärvi","2020","9","24","03:00","-1","3"
"Enontekiö Kilpisjärvi","2020","9","25","03:00","0","3.7"
"Enontekiö Kilpisjärvi","2020","9","26","03:00","-1","2"
"Enontekiö Kilpisjärvi","2020","9","27","03:00","-1","1.3"
"Enontekiö Kilpisjärvi","2020","9","28","03:00","-1","5.5"
"Enontekiö Kilpisjärvi","2020","9","29","03:00","-1","7.5"
"Enontekiö Kilpisjärvi","2020","9","30","03:00","-1","7.4"
"Enontekiö Kilpisjärvi","2020","10","1","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2020","10","2","03:00","-1","8.3"
"Enontekiö Kilpisjärvi","2020","10","3","03:00","-1","7.4"
"Enontekiö Kilpisjärvi","2020","10","4","03:00","-1","6.1"
"Enontekiö Kilpisjärvi","2020","10","5","03:00","-1","3.8"
"Enontekiö Kilpisjärvi","2020","10","6","03:00","-1","5.3"
"Enontekiö Kilpisjärvi","2020","10","7","03:00","-1","6.9"
"Enontekiö Kilpisjärvi","2020","10","8","03:00","-1","8.7"
"Enontekiö Kilpisjärvi","2020","10","9","03:00","-1","7.7"
"Enontekiö Kilpisjärvi","2020","10","10","03:00","-1","6.6"
"Enontekiö Kilpisjärvi","2020","10","11","03:00","-1","4.3"
"Enontekiö Kilpisjärvi","2020","10","12","03:00","-1","2.7"
"Enontekiö Kilpisjärvi","2020","10","13","03:00","-1","1"
"Enontekiö Kilpisjärvi","2020","10","14","03:00","-1","2.2"
"Enontekiö Kilpisjärvi","2020","10","15","03:00","-1","1.2"
"Enontekiö Kilpisjärvi","2020","10","16","03:00","-1","0.9"
"Enontekiö Kilpisjärvi","2020","10","17","03:00","3","-1.8"
"Enontekiö Kilpisjärvi","2020","10","18","03:00","4","-3.3"
"Enontekiö Kilpisjärvi","2020","10","19","03:00","3","-4.5"
"Enontekiö Kilpisjärvi","2020","10","20","03:00","3","-5.6"
"Enontekiö Kilpisjärvi","2020","10","21","03:00","3","-4.9"
"Enontekiö Kilpisjärvi","2020","10","22","03:00","4","-4.9"
