,Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
1378,Helsinki Kumpula,2020,7,28,00:00,4.4
1379,Helsinki Kumpula,2020,7,29,00:00,108.7
1380,Helsinki Kumpula,2020,7,30,00:00,216.1
1381,Helsinki Kumpula,2020,7,31,00:00,317.9
1382,Helsinki Kumpula,2020,8,1,00:00,349.4
1383,Helsinki Kumpula,2020,8,2,00:00,228.6
1384,Helsinki Kumpula,2020,8,3,00:00,176.5
1385,Helsinki Kumpula,2020,8,4,00:00,2.5
1386,Helsinki Kumpula,2020,8,5,00:00,281.7
1387,Helsinki Kumpula,2020,8,6,00:00,17.0
1388,Helsinki Kumpula,2020,8,7,00:00,255.5
1389,Helsinki Kumpula,2020,8,8,00:00,436.7
1390,Helsinki Kumpula,2020,8,9,00:00,323.6
1391,Helsinki Kumpula,2020,8,10,00:00,405.8
1392,Helsinki Kumpula,2020,8,11,00:00,249.7
1393,Helsinki Kumpula,2020,8,12,00:00,52.4
1394,Helsinki Kumpula,2020,8,13,00:00,161.1
1395,Helsinki Kumpula,2020,8,14,00:00,177.5
1396,Helsinki Kumpula,2020,8,15,00:00,267.7
1397,Helsinki Kumpula,2020,8,16,00:00,426.1
1398,Helsinki Kumpula,2020,8,17,00:00,440.5
1399,Helsinki Kumpula,2020,8,18,00:00,425.8
1400,Helsinki Kumpula,2020,8,19,00:00,363.7
1401,Helsinki Kumpula,2020,8,20,00:00,383.7
1402,Helsinki Kumpula,2020,8,21,00:00,377.2
1403,Helsinki Kumpula,2020,8,22,00:00,0.2
1404,Helsinki Kumpula,2020,8,23,00:00,256.0
1405,Helsinki Kumpula,2020,8,24,00:00,149.8
1406,Helsinki Kumpula,2020,8,25,00:00,124.4
1407,Helsinki Kumpula,2020,8,26,00:00,209.9
1408,Helsinki Kumpula,2020,8,27,00:00,279.5
1409,Helsinki Kumpula,2020,8,28,00:00,264.1
1410,Helsinki Kumpula,2020,8,29,00:00,200.3
1411,Helsinki Kumpula,2020,8,30,00:00,0.3
1412,Helsinki Kumpula,2020,8,31,00:00,0.8
1413,Helsinki Kumpula,2020,9,1,00:00,364.2
1414,Helsinki Kumpula,2020,9,2,00:00,127.4
1415,Helsinki Kumpula,2020,9,3,00:00,8.1
1416,Helsinki Kumpula,2020,9,4,00:00,32.3
1417,Helsinki Kumpula,2020,9,5,00:00,38.3
1418,Helsinki Kumpula,2020,9,6,00:00,95.6
1419,Helsinki Kumpula,2020,9,7,00:00,282.2
1420,Helsinki Kumpula,2020,9,8,00:00,11.0
1421,Helsinki Kumpula,2020,9,9,00:00,98.7
1821,Helsinki Kumpula,2020,9,10,00:00,197
1822,Helsinki Kumpula,2020,9,11,00:00,146.1
1823,Helsinki Kumpula,2020,9,12,00:00,0.3
1824,Helsinki Kumpula,2020,9,13,00:00,340.4
1825,Helsinki Kumpula,2020,9,14,00:00,267.1
1826,Helsinki Kumpula,2020,9,15,00:00,126.5
1827,Helsinki Kumpula,2020,9,16,00:00,3.1
1828,Helsinki Kumpula,2020,9,17,00:00,5
1829,Helsinki Kumpula,2020,9,18,00:00,178.3
1830,Helsinki Kumpula,2020,9,19,00:00,247.4
1831,Helsinki Kumpula,2020,9,20,00:00,146.4
1832,Helsinki Kumpula,2020,9,21,00:00,77.7
1833,Helsinki Kumpula,2020,9,22,00:00,41.4
1834,Helsinki Kumpula,2020,9,23,00:00,160.3
1835,Helsinki Kumpula,2020,9,24,00:00,181.9
1836,Helsinki Kumpula,2020,9,25,00:00,25.2
1837,Helsinki Kumpula,2020,9,26,00:00,121.6
1838,Helsinki Kumpula,2020,9,27,00:00,219.2
1839,Helsinki Kumpula,2020,9,28,00:00,173.4
1840,Helsinki Kumpula,2020,9,29,00:00,0.1
1841,Helsinki Kumpula,2020,9,30,00:00,91.2
1842,Helsinki Kumpula,2020,10,1,00:00,91.5
1843,Helsinki Kumpula,2020,10,2,00:00,107
1844,Helsinki Kumpula,2020,10,3,00:00,31.4
1845,Helsinki Kumpula,2020,10,4,00:00,-0.1
1846,Helsinki Kumpula,2020,10,5,00:00,273.2
1847,Helsinki Kumpula,2020,10,6,00:00,16.2
1848,Helsinki Kumpula,2020,10,7,00:00,30.3
1849,Helsinki Kumpula,2020,10,8,00:00,38
1850,Helsinki Kumpula,2020,10,9,00:00,1.5
1851,Helsinki Kumpula,2020,10,10,00:00,98.8
1852,Helsinki Kumpula,2020,10,11,00:00,87.1
1853,Helsinki Kumpula,2020,10,12,00:00,58.2
1854,Helsinki Kumpula,2020,10,13,00:00,42.6
1855,Helsinki Kumpula,2020,10,14,00:00,53
1856,Helsinki Kumpula,2020,10,15,00:00,144.6
1857,Helsinki Kumpula,2020,10,16,00:00,145.6
1858,Helsinki Kumpula,2020,10,17,00:00,74
1859,Helsinki Kumpula,2020,10,18,00:00,54.9
1860,Helsinki Kumpula,2020,10,19,00:00,33.2
1861,Helsinki Kumpula,2020,10,20,00:00,-
1862,-,2020,10,21,00:00,-
1863,Helsinki Kumpula,2020,10,22,00:00,0.1
1864,Helsinki Kumpula,2020,10,23,00:00,15.9
1865,Helsinki Kumpula,2020,10,24,00:00,50.3
1866,Helsinki Kumpula,2020,10,25,00:00,0.5
1867,Helsinki Kumpula,2020,10,26,00:00,0.2
1868,Helsinki Kumpula,2020,10,27,00:00,0.1
1869,Helsinki Kumpula,2020,10,28,00:00,10.9
1870,Helsinki Kumpula,2020,10,29,00:00,8.6
1871,Helsinki Kumpula,2020,10,30,00:00,0.3
1872,Helsinki Kumpula,2020,10,31,00:00,0.3
1873,Helsinki Kumpula,2020,11,1,00:00,0.2
1874,Helsinki Kumpula,2020,11,2,00:00,0.2
1875,Helsinki Kumpula,2020,11,3,00:00,54.8
1876,Helsinki Kumpula,2020,11,4,00:00,5.9
1877,Helsinki Kumpula,2020,11,5,00:00,9
1878,Helsinki Kumpula,2020,11,6,00:00,110.3
1879,Helsinki Kumpula,2020,11,7,00:00,124.9
1880,Helsinki Kumpula,2020,11,8,00:00,165.6
1881,Helsinki Kumpula,2020,11,9,00:00,87.6
1882,Helsinki Kumpula,2020,11,10,00:00,52
1883,Helsinki Kumpula,2020,11,11,00:00,0.5
1884,Helsinki Kumpula,2020,11,12,00:00,21.1
1885,Helsinki Kumpula,2020,11,13,00:00,0
1886,Helsinki Kumpula,2020,11,14,00:00,0.2
1887,Helsinki Kumpula,2020,11,15,00:00,5.7
1888,Helsinki Kumpula,2020,11,16,00:00,0.1
1889,Helsinki Kumpula,2020,11,17,00:00,0.1
1890,Helsinki Kumpula,2020,11,18,00:00,38.3
1891,Helsinki Kumpula,2020,11,19,00:00,0.1
1892,Helsinki Kumpula,2020,11,20,00:00,42.8
1893,Helsinki Kumpula,2020,11,21,00:00,6.2
1894,Helsinki Kumpula,2020,11,22,00:00,46.5
1895,Helsinki Kumpula,2020,11,23,00:00,90.6
1896,Helsinki Kumpula,2020,11,24,00:00,44.2
1897,Helsinki Kumpula,2020,11,25,00:00,0.5
1898,Helsinki Kumpula,2020,11,26,00:00,0.1
1899,Helsinki Kumpula,2020,11,27,00:00,0.3
1900,Helsinki Kumpula,2020,11,28,00:00,0.6
1901,Helsinki Kumpula,2020,11,29,00:00,0.1
1902,Helsinki Kumpula,2020,11,30,00:00,0.3
1903,Helsinki Kumpula,2020,12,1,00:00,0.5
1904,Helsinki Kumpula,2020,12,2,00:00,0.8
1905,Helsinki Kumpula,2020,12,3,00:00,0.2
1906,Helsinki Kumpula,2020,12,4,00:00,0.1
1907,Helsinki Kumpula,2020,12,5,00:00,0.1
1908,Helsinki Kumpula,2020,12,6,00:00,0.2
1909,Helsinki Kumpula,2020,12,7,00:00,79.3
1910,Helsinki Kumpula,2020,12,8,00:00,44
1911,Helsinki Kumpula,2020,12,9,00:00,6.2
1912,Helsinki Kumpula,2020,12,10,00:00,0.2
1913,Helsinki Kumpula,2020,12,11,00:00,0.1
1914,Helsinki Kumpula,2020,12,12,00:00,0
1915,Helsinki Kumpula,2020,12,13,00:00,0.3
1916,Helsinki Kumpula,2020,12,14,00:00,0.4
1917,Helsinki Kumpula,2020,12,15,00:00,0.3
1918,Helsinki Kumpula,2020,12,16,00:00,0.3
1919,Helsinki Kumpula,2020,12,17,00:00,0.6
1920,Helsinki Kumpula,2020,12,18,00:00,0.2
1921,Helsinki Kumpula,2020,12,19,00:00,0.4
1922,Helsinki Kumpula,2020,12,20,00:00,0.1
1923,Helsinki Kumpula,2020,12,21,00:00,0.3
1924,Helsinki Kumpula,2020,12,22,00:00,0.2
1925,Helsinki Kumpula,2020,12,23,00:00,0.2
1926,Helsinki Kumpula,2020,12,24,00:00,0.4
1927,Helsinki Kumpula,2020,12,25,00:00,0.2
1928,Helsinki Kumpula,2020,12,26,00:00,0.5
1929,Helsinki Kumpula,2020,12,27,00:00,0.3
1930,Helsinki Kumpula,2020,12,28,00:00,0.1
1931,Helsinki Kumpula,2020,12,29,00:00,-0.1
1932,Helsinki Kumpula,2020,12,30,00:00,0.2
1933,Helsinki Kumpula,2020,12,31,00:00,0.4
1934,Helsinki Kumpula,2021,1,1,00:00,0.6
1935,Helsinki Kumpula,2021,1,2,00:00,0.3
1936,Helsinki Kumpula,2021,1,3,00:00,0.5
1937,Helsinki Kumpula,2021,1,4,00:00,0.4
1938,Helsinki Kumpula,2021,1,5,00:00,0.3
1939,Helsinki Kumpula,2021,1,6,00:00,0.4
1940,Helsinki Kumpula,2021,1,7,00:00,0.1
1941,Helsinki Kumpula,2021,1,8,00:00,0.2
1942,Helsinki Kumpula,2021,1,9,00:00,75.2
421,Helsinki Kumpula,2021,1,10,00:00,0.7
422,Helsinki Kumpula,2021,1,11,00:00,0.1
423,Helsinki Kumpula,2021,1,12,00:00,0.0
424,Helsinki Kumpula,2021,1,13,00:00,-0.1
425,Helsinki Kumpula,2021,1,14,00:00,34.8
426,Helsinki Kumpula,2021,1,15,00:00,92.5
427,Helsinki Kumpula,2021,1,16,00:00,80.9
428,Helsinki Kumpula,2021,1,17,00:00,3.3
429,Helsinki Kumpula,2021,1,18,00:00,1.6
430,Helsinki Kumpula,2021,1,19,00:00,0.4
431,Helsinki Kumpula,2021,1,20,00:00,23.8
432,Helsinki Kumpula,2021,1,21,00:00,0.2
433,Helsinki Kumpula,2021,1,22,00:00,0.4
434,Helsinki Kumpula,2021,1,23,00:00,0.3
435,Helsinki Kumpula,2021,1,24,00:00,0.2
436,Helsinki Kumpula,2021,1,25,00:00,0.3
437,Helsinki Kumpula,2021,1,26,00:00,0.2
438,Helsinki Kumpula,2021,1,27,00:00,0.5
439,Helsinki Kumpula,2021,1,28,00:00,0.7
440,Helsinki Kumpula,2021,1,29,00:00,1.6
441,Helsinki Kumpula,2021,1,30,00:00,1.0
442,Helsinki Kumpula,2021,1,31,00:00,21.4
443,Helsinki Kumpula,2021,2,1,00:00,6.3
444,Helsinki Kumpula,2021,2,2,00:00,0.6
445,Helsinki Kumpula,2021,2,3,00:00,108.1
446,Helsinki Kumpula,2021,2,4,00:00,164.9
447,Helsinki Kumpula,2021,2,5,00:00,167.7
448,Helsinki Kumpula,2021,2,6,00:00,46.1
449,Helsinki Kumpula,2021,2,7,00:00,3.4
450,Helsinki Kumpula,2021,2,8,00:00,43.8
451,Helsinki Kumpula,2021,2,9,00:00,0.7
452,Helsinki Kumpula,2021,2,10,00:00,55.0
453,Helsinki Kumpula,2021,2,11,00:00,208.4
454,Helsinki Kumpula,2021,2,12,00:00,87.6
455,Helsinki Kumpula,2021,2,13,00:00,1.4
456,Helsinki Kumpula,2021,2,14,00:00,178.0
457,Helsinki Kumpula,2021,2,15,00:00,147.9
458,Helsinki Kumpula,2021,2,16,00:00,108.2
459,Helsinki Kumpula,2021,2,17,00:00,234.3
460,Helsinki Kumpula,2021,2,18,00:00,156.4
461,Helsinki Kumpula,2021,2,19,00:00,2.4
462,Helsinki Kumpula,2021,2,20,00:00,0.6
463,Helsinki Kumpula,2021,2,21,00:00,0.5
464,Helsinki Kumpula,2021,2,22,00:00,0.6
465,Helsinki Kumpula,2021,2,23,00:00,0.6
466,Helsinki Kumpula,2021,2,24,00:00,0.8
467,Helsinki Kumpula,2021,2,25,00:00,0.5
468,Helsinki Kumpula,2021,2,26,00:00,7.2
469,Helsinki Kumpula,2021,2,27,00:00,277.0
470,Helsinki Kumpula,2021,2,28,00:00,261.2
471,Helsinki Kumpula,2021,3,1,00:00,8.1
472,Helsinki Kumpula,2021,3,2,00:00,277.8
473,Helsinki Kumpula,2021,3,3,00:00,191.5
474,Helsinki Kumpula,2021,3,4,00:00,240.4
475,Helsinki Kumpula,2021,3,5,00:00,282.9
476,Helsinki Kumpula,2021,3,6,00:00,6.2
477,Helsinki Kumpula,2021,3,7,00:00,24.4
478,Helsinki Kumpula,2021,3,8,00:00,255.7
479,Helsinki Kumpula,2021,3,9,00:00,0.2
480,Helsinki Kumpula,2021,3,10,00:00,284.2
481,Helsinki Kumpula,2021,3,11,00:00,2.4
482,Helsinki Kumpula,2021,3,12,00:00,0.3
483,Helsinki Kumpula,2021,3,13,00:00,0.9
484,Helsinki Kumpula,2021,3,14,00:00,0.7
485,Helsinki Kumpula,2021,3,15,00:00,0.6
486,Helsinki Kumpula,2021,3,16,00:00,11.1
487,Helsinki Kumpula,2021,3,17,00:00,3.7
488,Helsinki Kumpula,2021,3,18,00:00,156.6
489,Helsinki Kumpula,2021,3,19,00:00,244.4
490,Helsinki Kumpula,2021,3,20,00:00,0.6
491,Helsinki Kumpula,2021,3,21,00:00,99.2
492,Helsinki Kumpula,2021,3,22,00:00,360.5
493,Helsinki Kumpula,2021,3,23,00:00,130.2
494,Helsinki Kumpula,2021,3,24,00:00,72.7
495,Helsinki Kumpula,2021,3,25,00:00,237.5
496,Helsinki Kumpula,2021,3,26,00:00,165.7
497,Helsinki Kumpula,2021,3,27,00:00,158.3
498,Helsinki Kumpula,2021,3,28,00:00,92.6
499,Helsinki Kumpula,2021,3,29,00:00,0.2
500,Helsinki Kumpula,2021,3,30,00:00,25.6
501,Helsinki Kumpula,2021,3,31,00:00,69.8
502,Helsinki Kumpula,2021,4,1,00:00,365.3
503,Helsinki Kumpula,2021,4,2,00:00,61.7
504,Helsinki Kumpula,2021,4,3,00:00,160.7
505,Helsinki Kumpula,2021,4,4,00:00,157.0
506,Helsinki Kumpula,2021,4,5,00:00,2.6
507,Helsinki Kumpula,2021,4,6,00:00,149.1
508,Helsinki Kumpula,2021,4,7,00:00,45.5
509,Helsinki Kumpula,2021,4,8,00:00,361.6
510,Helsinki Kumpula,2021,4,9,00:00,0.8
1147,Helsinki Kumpula,2021,4,10,00:00,71.0
1148,Helsinki Kumpula,2021,4,11,00:00,332.0
1149,Helsinki Kumpula,2021,4,12,00:00,54.1
1150,Helsinki Kumpula,2021,4,13,00:00,26.6
1151,Helsinki Kumpula,2021,4,14,00:00,217.4
1152,Helsinki Kumpula,2021,4,15,00:00,371.0
1153,Helsinki Kumpula,2021,4,16,00:00,378.5
1154,Helsinki Kumpula,2021,4,17,00:00,422.8
1155,Helsinki Kumpula,2021,4,18,00:00,433.9
1156,Helsinki Kumpula,2021,4,19,00:00,433.6
1157,Helsinki Kumpula,2021,4,20,00:00,326.5
1158,Helsinki Kumpula,2021,4,21,00:00,389.1
1159,Helsinki Kumpula,2021,4,22,00:00,265.1
1160,Helsinki Kumpula,2021,4,23,00:00,0.7
1161,Helsinki Kumpula,2021,4,24,00:00,5.0
1162,Helsinki Kumpula,2021,4,25,00:00,17.3
1163,Helsinki Kumpula,2021,4,26,00:00,0.6
1164,Helsinki Kumpula,2021,4,27,00:00,5.2
1165,Helsinki Kumpula,2021,4,28,00:00,161.3
1166,Helsinki Kumpula,2021,4,29,00:00,259.5
1167,Helsinki Kumpula,2021,4,30,00:00,339.0
1168,Helsinki Kumpula,2021,5,1,00:00,131.9
1169,Helsinki Kumpula,2021,5,2,00:00,331.7
1170,Helsinki Kumpula,2021,5,3,00:00,54.9
1171,Helsinki Kumpula,2021,5,4,00:00,133.9
1172,Helsinki Kumpula,2021,5,5,00:00,8.8
1173,Helsinki Kumpula,2021,5,6,00:00,7.7
1174,Helsinki Kumpula,2021,5,7,00:00,66.6
1175,Helsinki Kumpula,2021,5,8,00:00,77.1
1176,Helsinki Kumpula,2021,5,9,00:00,213.4
1177,Helsinki Kumpula,2021,5,10,00:00,69.8
1178,Helsinki Kumpula,2021,5,11,00:00,437.9
1179,Helsinki Kumpula,2021,5,12,00:00,468.6
1180,Helsinki Kumpula,2021,5,13,00:00,291.3
1181,Helsinki Kumpula,2021,5,14,00:00,226.6
1182,Helsinki Kumpula,2021,5,15,00:00,108.8
1183,Helsinki Kumpula,2021,5,16,00:00,457.3
1184,Helsinki Kumpula,2021,5,17,00:00,116.6
1185,Helsinki Kumpula,2021,5,18,00:00,15.0
1186,Helsinki Kumpula,2021,5,19,00:00,1.5
1187,Helsinki Kumpula,2021,5,20,00:00,2.1
1188,Helsinki Kumpula,2021,5,21,00:00,14.9
1189,Helsinki Kumpula,2021,5,22,00:00,367.0
1190,Helsinki Kumpula,2021,5,23,00:00,54.2
1191,Helsinki Kumpula,2021,5,24,00:00,345.0
1192,Helsinki Kumpula,2021,5,25,00:00,263.9
1193,Helsinki Kumpula,2021,5,26,00:00,0.1
1194,Helsinki Kumpula,2021,5,27,00:00,22.0
1195,Helsinki Kumpula,2021,5,28,00:00,420.6
1196,Helsinki Kumpula,2021,5,29,00:00,486.1
1197,Helsinki Kumpula,2021,5,30,00:00,556.7
1198,Helsinki Kumpula,2021,5,31,00:00,135.7
1199,Helsinki Kumpula,2021,6,1,00:00,485.6
1200,Helsinki Kumpula,2021,6,2,00:00,482.2
1201,Helsinki Kumpula,2021,6,3,00:00,324.5
1202,Helsinki Kumpula,2021,6,4,00:00,476.6
1203,Helsinki Kumpula,2021,6,5,00:00,424.7
1204,Helsinki Kumpula,2021,6,6,00:00,226.6
1205,Helsinki Kumpula,2021,6,7,00:00,292.5
1206,Helsinki Kumpula,2021,6,8,00:00,330.6
1207,Helsinki Kumpula,2021,6,9,00:00,432.7
1208,Helsinki Kumpula,2021,6,10,00:00,505.4
1209,Helsinki Kumpula,2021,6,11,00:00,496.3
1210,Helsinki Kumpula,2021,6,12,00:00,149.2
1211,Helsinki Kumpula,2021,6,13,00:00,176.8
1212,Helsinki Kumpula,2021,6,14,00:00,379.9
1213,Helsinki Kumpula,2021,6,15,00:00,412.1
1214,Helsinki Kumpula,2021,6,16,00:00,480.0
1215,Helsinki Kumpula,2021,6,17,00:00,407.2
1216,Helsinki Kumpula,2021,6,18,00:00,472.7
1217,Helsinki Kumpula,2021,6,19,00:00,461.8
1218,Helsinki Kumpula,2021,6,20,00:00,379.5
1219,Helsinki Kumpula,2021,6,21,00:00,340.7
1220,Helsinki Kumpula,2021,6,22,00:00,314.3
1221,Helsinki Kumpula,2021,6,23,00:00,193.0
1222,Helsinki Kumpula,2021,6,24,00:00,84.1
1223,Helsinki Kumpula,2021,6,25,00:00,145.8
1224,Helsinki Kumpula,2021,6,26,00:00,414.2
1225,Helsinki Kumpula,2021,6,27,00:00,196.4
1226,Helsinki Kumpula,2021,6,28,00:00,420.8
1227,Helsinki Kumpula,2021,6,29,00:00,537.1
1228,Helsinki Kumpula,2021,6,30,00:00,228.6
1229,Helsinki Kumpula,2021,7,1,00:00,284.6
1230,Helsinki Kumpula,2021,7,2,00:00,393.4
1231,Helsinki Kumpula,2021,7,3,00:00,539.4
1232,Helsinki Kumpula,2021,7,4,00:00,542.9
1233,Helsinki Kumpula,2021,7,5,00:00,419.2
1234,Helsinki Kumpula,2021,7,6,00:00,113.1
1235,Helsinki Kumpula,2021,7,7,00:00,238.9
1236,Helsinki Kumpula,2021,7,8,00:00,99.3
1237,Helsinki Kumpula,2021,7,9,00:00,122.1
1238,Helsinki Kumpula,2021,7,10,00:00,300.2
1239,Helsinki Kumpula,2021,7,11,00:00,455.5
1240,Helsinki Kumpula,2021,7,12,00:00,421.8
1241,Helsinki Kumpula,2021,7,13,00:00,363.6
1242,Helsinki Kumpula,2021,7,14,00:00,430.5
1243,Helsinki Kumpula,2021,7,15,00:00,362.6
1244,Helsinki Kumpula,2021,7,16,00:00,274.7
1245,Helsinki Kumpula,2021,7,17,00:00,452.9
1246,Helsinki Kumpula,2021,7,18,00:00,320.6
1247,Helsinki Kumpula,2021,7,19,00:00,335.5
1248,Helsinki Kumpula,2021,7,20,00:00,137.0
1249,Helsinki Kumpula,2021,7,21,00:00,362.8
1250,Helsinki Kumpula,2021,7,22,00:00,255.3
1251,Helsinki Kumpula,2021,7,23,00:00,231.1
1252,Helsinki Kumpula,2021,7,24,00:00,388.8
1253,Helsinki Kumpula,2021,7,25,00:00,434.6
1254,Helsinki Kumpula,2021,7,26,00:00,429.9
1255,Helsinki Kumpula,2021,7,27,00:00,410.6
1256,Helsinki Kumpula,2021,7,28,00:00,70.3
1257,Helsinki Kumpula,2021,7,29,00:00,309.7
1258,Helsinki Kumpula,2021,7,30,00:00,101.5
1259,Helsinki Kumpula,2021,7,31,00:00,150.6
1260,Helsinki Kumpula,2021,8,1,00:00,275.0
1261,Helsinki Kumpula,2021,8,2,00:00,139.5
1262,Helsinki Kumpula,2021,8,3,00:00,81.4
1263,Helsinki Kumpula,2021,8,4,00:00,247.4
1264,Helsinki Kumpula,2021,8,5,00:00,425.5
1265,Helsinki Kumpula,2021,8,6,00:00,446.2
1266,Helsinki Kumpula,2021,8,7,00:00,46.2
1267,Helsinki Kumpula,2021,8,8,00:00,76.1
1268,Helsinki Kumpula,2021,8,9,00:00,64.4
1729,Helsinki Kumpula,2021,8,10,00:00,177.6
1730,Helsinki Kumpula,2021,8,11,00:00,145.8
1731,Helsinki Kumpula,2021,8,12,00:00,78.9
1732,Helsinki Kumpula,2021,8,13,00:00,327.7
1733,Helsinki Kumpula,2021,8,14,00:00,166.1
1734,Helsinki Kumpula,2021,8,15,00:00,131.4
1735,Helsinki Kumpula,2021,8,16,00:00,207.4
1736,Helsinki Kumpula,2021,8,17,00:00,18.1
1737,Helsinki Kumpula,2021,8,18,00:00,34.9
1738,Helsinki Kumpula,2021,8,19,00:00,71.2
1739,Helsinki Kumpula,2021,8,20,00:00,259.2
1740,Helsinki Kumpula,2021,8,21,00:00,137.3
1741,Helsinki Kumpula,2021,8,22,00:00,106.3
1742,Helsinki Kumpula,2021,8,23,00:00,91.4
1743,Helsinki Kumpula,2021,8,24,00:00,112.3
1744,Helsinki Kumpula,2021,8,25,00:00,-0.1
1745,Helsinki Kumpula,2021,8,26,00:00,0.5
1746,Helsinki Kumpula,2021,8,27,00:00,0.2
1747,Helsinki Kumpula,2021,8,28,00:00,83.9
1748,Helsinki Kumpula,2021,8,29,00:00,118.1
1749,Helsinki Kumpula,2021,8,30,00:00,324.2
1750,Helsinki Kumpula,2021,8,31,00:00,337.7
1751,Helsinki Kumpula,2021,9,1,00:00,256.0
1752,Helsinki Kumpula,2021,9,2,00:00,199.9
1753,Helsinki Kumpula,2021,9,3,00:00,201.3
1754,Helsinki Kumpula,2021,9,4,00:00,258.6
1755,Helsinki Kumpula,2021,9,5,00:00,107.4
1756,Helsinki Kumpula,2021,9,6,00:00,87.8
1757,Helsinki Kumpula,2021,9,7,00:00,34.7
1758,Helsinki Kumpula,2021,9,8,00:00,27.3
1759,Helsinki Kumpula,2021,9,9,00:00,141.1
1760,Helsinki Kumpula,2021,9,10,00:00,319.1
1761,Helsinki Kumpula,2021,9,11,00:00,1.4
1762,Helsinki Kumpula,2021,9,12,00:00,0.2
1763,Helsinki Kumpula,2021,9,13,00:00,213.8
1764,Helsinki Kumpula,2021,9,14,00:00,209.7
1765,Helsinki Kumpula,2021,9,15,00:00,114.9
1766,Helsinki Kumpula,2021,9,16,00:00,78.9
1767,Helsinki Kumpula,2021,9,17,00:00,68.1
1768,Helsinki Kumpula,2021,9,18,00:00,35.4
1769,Helsinki Kumpula,2021,9,19,00:00,43.1
1770,Helsinki Kumpula,2021,9,20,00:00,87.1
1771,Helsinki Kumpula,2021,9,21,00:00,28.8
1772,Helsinki Kumpula,2021,9,22,00:00,185.4
1773,Helsinki Kumpula,2021,9,23,00:00,13.9
1774,Helsinki Kumpula,2021,9,24,00:00,0.0
1775,Helsinki Kumpula,2021,9,25,00:00,24.2
1776,Helsinki Kumpula,2021,9,26,00:00,327.7
1777,Helsinki Kumpula,2021,9,27,00:00,303.2
1778,Helsinki Kumpula,2021,9,28,00:00,14.5
1779,Helsinki Kumpula,2021,9,29,00:00,0.1
1780,Helsinki Kumpula,2021,9,30,00:00,7.6
1781,Helsinki Kumpula,2021,10,1,00:00,0.3
1782,Helsinki Kumpula,2021,10,2,00:00,86.0
1783,Helsinki Kumpula,2021,10,3,00:00,180.5
1784,Helsinki Kumpula,2021,10,4,00:00,77.7
1785,Helsinki Kumpula,2021,10,5,00:00,0.2
1786,Helsinki Kumpula,2021,10,6,00:00,78.0
1787,Helsinki Kumpula,2021,10,7,00:00,25.9
1788,Helsinki Kumpula,2021,10,8,00:00,4.3
1789,Helsinki Kumpula,2021,10,9,00:00,0.8
1790,Helsinki Kumpula,2021,10,10,00:00,0.4
1791,Helsinki Kumpula,2021,10,11,00:00,25.9
1792,Helsinki Kumpula,2021,10,12,00:00,19.5
1793,Helsinki Kumpula,2021,10,13,00:00,18.5
1794,Helsinki Kumpula,2021,10,14,00:00,117.2
1795,Helsinki Kumpula,2021,10,15,00:00,-0.1
1796,Helsinki Kumpula,2021,10,16,00:00,198.7
1797,Helsinki Kumpula,2021,10,17,00:00,228.1
1798,Helsinki Kumpula,2021,10,18,00:00,74.0
1799,Helsinki Kumpula,2021,10,19,00:00,210.6
1800,Helsinki Kumpula,2021,10,20,00:00,0.1
1801,Helsinki Kumpula,2021,10,21,00:00,40.9
1802,Helsinki Kumpula,2021,10,22,00:00,-0.1
1803,Helsinki Kumpula,2021,10,23,00:00,3.5
1804,Helsinki Kumpula,2021,10,24,00:00,37.1
1805,Helsinki Kumpula,2021,10,25,00:00,7.9
1806,Helsinki Kumpula,2021,10,26,00:00,0.2
1807,Helsinki Kumpula,2021,10,27,00:00,3.0
1808,Helsinki Kumpula,2021,10,28,00:00,20.6
1809,Helsinki Kumpula,2021,10,29,00:00,0.1
1810,Helsinki Kumpula,2021,10,30,00:00,0.5
1811,Helsinki Kumpula,2021,10,31,00:00,2.3
1812,Helsinki Kumpula,2021,11,1,00:00,38.3
1813,Helsinki Kumpula,2021,11,2,00:00,99.8
1814,Helsinki Kumpula,2021,11,3,00:00,-0.1
1815,Helsinki Kumpula,2021,11,4,00:00,21.2
1816,Helsinki Kumpula,2021,11,5,00:00,0.0
1817,Helsinki Kumpula,2021,11,6,00:00,47.4
1818,Helsinki Kumpula,2021,11,7,00:00,0.1
1819,Helsinki Kumpula,2021,11,8,00:00,75.9
1820,Helsinki Kumpula,2021,11,9,00:00,35.6
603,Helsinki Kumpula,2021,11,10,00:00,0.2
604,Helsinki Kumpula,2021,11,11,00:00,79.8
605,Helsinki Kumpula,2021,11,12,00:00,13.0
606,Helsinki Kumpula,2021,11,13,00:00,2.7
607,Helsinki Kumpula,2021,11,14,00:00,156.5
608,Helsinki Kumpula,2021,11,15,00:00,5.4
609,Helsinki Kumpula,2021,11,16,00:00,0.0
610,Helsinki Kumpula,2021,11,17,00:00,0.0
611,Helsinki Kumpula,2021,11,18,00:00,3.6
612,Helsinki Kumpula,2021,11,19,00:00,0.6
613,Helsinki Kumpula,2021,11,20,00:00,39.8
614,Helsinki Kumpula,2021,11,21,00:00,3.2
615,Helsinki Kumpula,2021,11,22,00:00,95.7
616,Helsinki Kumpula,2021,11,23,00:00,0.6
617,Helsinki Kumpula,2021,11,24,00:00,47.2
618,Helsinki Kumpula,2021,11,25,00:00,0.9
