Date,Venue,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2019-02-14,Levi,-8.1,56.0,8.0,87.4
2019-02-15,Levi,-0.2,61.0,6.0,35.6
2019-02-16,Levi,-1.2,59.0,8.0,208.6
2019-02-17,Levi,-8.3,59.0,0.0,211.1
2019-02-18,Levi,-8.8,59.0,8.0,12.4
2019-02-19,Levi,-8.2,62.0,8.0,0.7
2019-02-20,Levi,-11.3,68.0,0.0,1.6
2019-02-21,Levi,-23.3,67.0,0.0,265.9
2019-02-22,Levi,-17.7,66.0,7.0,260.0
2019-02-23,Levi,2.1,65.0,7.0,58.2
2019-02-24,Levi,3.3,63.0,7.0,7.8
2019-02-25,Levi,1.6,61.0,7.0,203.4
2019-02-26,Levi,-2.5,59.0,7.0,141.4
2019-02-27,Levi,0.3,59.0,8.0,10.8
2019-02-28,Levi,-9.3,59.0,0.0,15.5
2019-03-01,Levi,-9.4,59.0,7.0,287.2
2019-03-02,Levi,-18.1,58.0,0.0,144.8
2019-03-03,Levi,-23.0,59.0,0.0,159.4
2019-03-04,Levi,-16.0,59.0,1.0,0.4
2019-03-05,Levi,-14.5,59.0,0.0,136.5
2019-03-06,Levi,-8.8,59.0,7.0,256.8
2019-03-07,Levi,-12.0,59.0,0.0,0.5
2019-03-08,Levi,-14.0,59.0,8.0,20.1
2019-03-09,Levi,-6.9,72.0,8.0,115.2
2019-03-10,Levi,-6.5,87.0,7.0,95.0
2019-03-11,Levi,-10.1,83.0,0.0,36.9
2019-03-12,Levi,-15.4,81.0,0.0,98.4
2019-03-13,Levi,-15.5,79.0,0.0,11.3
2019-03-14,Levi,-6.7,77.0,8.0,1.3
2019-03-15,Levi,-1.4,79.0,8.0,0.7
2019-03-16,Levi,-3.7,81.0,7.0,0.7
2019-03-17,Levi,-7.7,80.0,7.0,1.0
2019-03-18,Levi,-3.7,85.0,8.0,1.5
2019-03-19,Levi,-6.2,91.0,7.0,11.7
2019-03-20,Levi,-8.9,89.0,7.0,42.5
2019-03-21,Levi,-3.7,88.0,8.0,57.2
2019-03-22,Levi,-1.1,91.0,0.0,368.9
2019-03-23,Levi,0.9,90.0,7.0,0.4
2019-03-24,Levi,0.2,90.0,7.0,348.3
2019-03-25,Levi,-6.1,88.0,0.0,53.5
2019-03-26,Levi,-8.6,87.0,0.0,374.9
2019-03-27,Levi,-4.3,86.0,4.0,282.7
2019-03-28,Levi,2.5,84.0,8.0,87.1
2019-03-29,Levi,1.9,80.0,6.0,223.6
2019-03-30,Levi,-0.9,82.0,5.0,58.3
2019-03-31,Levi,-1.7,80.0,5.0,54.8
2019-04-01,Levi,-2.1,80.0,2.0,409.1
2019-04-02,Levi,-1.3,79.0,4.0,271.2
2019-04-03,Levi,-0.5,77.0,2.0,385.6
2019-04-04,Levi,-2.1,78.0,7.0,353.4
2019-04-05,Levi,-5.7,80.0,0.0,267.6
2019-04-06,Levi,-1.7,80.0,8.0,378.6
2019-04-07,Levi,-1.7,77.0,8.0,235.8
2019-04-08,Levi,-4.3,77.0,0.0,0.2
2019-04-09,Levi,-4.0,77.0,7.0,7.1
2019-04-10,Levi,-4.2,77.0,0.0,2.9
2019-04-11,Levi,0.0,77.0,8.0,116.7
2019-04-12,Levi,1.9,76.0,8.0,363.2
2019-04-13,Levi,2.9,73.0,8.0,3.4
2019-04-14,Levi,3.7,71.0,0.0,53.0
2019-04-15,Levi,2.4,69.0,0.0,448.4
2019-04-16,Levi,1.3,67.0,0.0,458.7
2019-04-17,Levi,0.9,65.0,0.0,454.9
2019-04-18,Levi,2.5,64.0,0.0,412.1
2019-04-19,Levi,4.4,62.0,3.0,247.8
2019-04-20,Levi,7.4,60.0,7.0,175.7
2019-04-21,Levi,6.7,53.0,7.0,433.6
2019-04-22,Levi,6.1,48.0,0.0,98.6
2019-04-23,Levi,10.4,44.0,0.0,393.9
2019-04-24,Levi,7.9,37.0,1.0,353.7
2019-04-25,Levi,7.5,34.0,0.0,95.8
2019-04-26,Levi,8.6,30.0,0.0,5.2
2019-04-27,Levi,2.9,25.0,2.0,359.8
2019-04-28,Levi,1.9,23.0,6.0,413.5
2019-04-29,Levi,4.2,21.0,0.0,397.9
2019-04-30,Levi,3.4,20.0,7.0,161.4
2019-05-01,Levi,-0.9,17.0,8.0,323.1
2019-05-02,Levi,-2.4,17.0,7.0,0.3
2019-05-03,Levi,-2.1,16.0,7.0,30.8
2019-05-04,Levi,-1.5,16.0,7.0,165.0
2019-05-05,Levi,0.4,15.0,7.0,459.7
2019-05-06,Levi,1.9,17.0,4.0,464.9
2019-05-07,Levi,4.4,14.0,2.0,217.6
2019-05-08,Levi,0.7,21.0,8.0,425.1
2019-05-09,Levi,5.3,12.0,4.0,442.0
2019-05-10,Levi,7.8,5.0,1.0,0.5
2019-05-11,Levi,6.1,-1.0,8.0,0.8
2019-05-12,Levi,6.6,-1.0,8.0,257.7
2019-05-13,Levi,3.6,-1.0,8.0,24.0
2019-05-14,Levi,3.8,-1.0,7.0,345.7
2019-05-15,Levi,5.4,-1.0,4.0,532.4
2019-05-16,Levi,6.5,-1.0,3.0,471.1
2019-05-17,Levi,9.8,-1.0,3.0,503.3
2019-05-18,Levi,12.0,-1.0,3.0,512.5
2019-05-19,Levi,14.0,-1.0,0.0,265.8
2019-05-20,Levi,13.4,-1.0,2.0,176.5
2019-05-21,Levi,8.3,-1.0,8.0,224.8
2019-05-22,Levi,3.5,-1.0,8.0,343.5
2019-05-23,Levi,4.0,-1.0,7.0,240.7
2019-05-24,Levi,6.7,-1.0,1.0,0.3
2019-05-25,Levi,6.5,-1.0,6.0,103.9
2019-05-26,Levi,6.0,-1.0,8.0,22.7
2019-05-27,Levi,8.0,-1.0,8.0,78.4
2019-05-28,Levi,10.0,-1.0,7.0,106.3
2019-05-29,Levi,8.7,-1.0,8.0,309.6
2019-05-30,Levi,7.7,-1.0,8.0,502.9
2019-05-31,Levi,5.0,-1.0,8.0,371.3
2019-06-01,Levi,7.1,-1.0,6.0,260.8
2019-06-02,Levi,6.7,-1.0,5.0,140.6
2019-06-03,Levi,8.0,-1.0,7.0,395.2
2019-06-04,Levi,9.0,-1.0,8.0,184.5
2019-06-05,Levi,13.5,-1.0,3.0,356.1
2019-06-06,Levi,17.2,-1.0,6.0,471.1
2019-06-07,Levi,20.8,-1.0,1.0,342.5
2019-06-08,Levi,21.4,-1.0,4.0,399.6
2019-06-09,Levi,11.0,-1.0,8.0,402.3
2019-06-10,Levi,7.1,-1.0,8.0,488.5
2019-06-11,Levi,5.0,-1.0,7.0,379.8
2019-06-12,Levi,8.8,-1.0,7.0,224.1
2019-06-13,Levi,12.1,-1.0,7.0,75.4
2019-06-14,Levi,15.7,-1.0,0.0,0.5
2019-06-15,Levi,14.4,-1.0,0.0,240.2
2019-06-16,Levi,15.3,-1.0,0.0,511.1
2019-06-17,Levi,14.7,-1.0,4.0,357.4
2019-06-18,Levi,13.2,-1.0,7.0,539.6
2019-06-19,Levi,12.0,-1.0,7.0,423.2
2019-06-20,Levi,13.7,-1.0,7.0,364.3
2019-06-21,Levi,12.3,-1.0,8.0,451.9
2019-06-22,Levi,11.2,-1.0,8.0,368.5
2019-06-23,Levi,7.3,-1.0,8.0,387.7
2019-06-24,Levi,11.1,-1.0,6.0,514.0
2019-06-25,Levi,12.6,-1.0,7.0,197.7
2019-06-26,Levi,13.7,-1.0,6.0,47.5
2019-06-27,Levi,11.0,-1.0,7.0,97.8
2019-06-28,Levi,9.2,-1.0,6.0,517.5
2019-06-29,Levi,9.5,-1.0,5.0,162.6
2019-06-30,Levi,9.6,-1.0,2.0,221.3
2019-07-01,Levi,8.6,-1.0,8.0,418.4
2019-07-02,Levi,11.3,-1.0,8.0,81.5
2019-07-03,Levi,9.4,-1.0,8.0,111.8
2019-07-04,Levi,10.8,-1.0,8.0,305.0
2019-07-05,Levi,12.1,-1.0,8.0,152.3
2019-07-06,Levi,8.5,-1.0,8.0,51.8
2019-07-07,Levi,11.0,-1.0,8.0,37.8
2019-07-08,Levi,13.3,-1.0,0.0,46.4
2019-07-09,Levi,15.3,-1.0,7.0,6.4
2019-07-10,Levi,11.0,-1.0,7.0,309.0
2019-07-11,Levi,11.7,-1.0,7.0,33.5
2019-07-13,Levi,11.0,-1.0,2.0,219.3
2019-07-14,Levi,10.0,-1.0,8.0,320.7
2019-07-15,Levi,10.8,-1.0,8.0,200.7
2019-07-16,Levi,10.9,-1.0,8.0,41.5
2019-07-17,Levi,10.2,-1.0,6.0,284.8
2019-07-18,Levi,13.3,-1.0,3.0,452.5
2019-07-19,Levi,14.1,-1.0,8.0,400.1
2019-07-20,Levi,16.4,-1.0,2.0,380.4
2019-07-21,Levi,18.6,-1.0,3.0,461.6
2019-07-22,Levi,19.9,-1.0,0.0,159.6
2019-07-23,Levi,20.6,-1.0,0.0,224.0
2019-07-24,Levi,20.5,-1.0,0.0,399.5
2019-07-25,Levi,21.9,-1.0,0.0,422.4
2019-07-26,Levi,23.2,-1.0,0.0,412.2
2019-07-27,Levi,20.6,-1.0,0.0,418.6
2019-07-28,Levi,12.0,-1.0,2.0,275.8
2019-07-29,Levi,8.4,-1.0,7.0,155.3
2019-07-30,Levi,8.7,-1.0,4.0,119.0
2019-07-31,Levi,10.0,-1.0,5.0,283.6
2019-08-01,Levi,11.5,-1.0,7.0,331.2
2019-08-02,Levi,8.6,-1.0,8.0,255.8
2019-08-03,Levi,8.1,-1.0,7.0,194.9
2019-08-04,Levi,9.2,-1.0,0.0,166.9
2019-08-05,Levi,8.4,-1.0,6.0,253.9
2019-08-06,Levi,7.4,-1.0,8.0,139.3
2019-08-07,Levi,8.8,-1.0,8.0,91.9
2019-08-08,Levi,9.5,-1.0,7.0,131.8
2019-08-09,Levi,10.3,-1.0,8.0,88.6
2019-08-10,Levi,9.3,-1.0,7.0,318.2
2019-08-11,Levi,13.9,-1.0,7.0,18.0
2019-08-12,Levi,13.2,-1.0,8.0,48.7
2019-08-13,Levi,14.3,-1.0,8.0,171.3
2019-08-14,Levi,15.0,-1.0,7.0,217.6
2019-08-15,Levi,12.9,-1.0,8.0,203.2
2019-08-16,Levi,12.1,-1.0,8.0,143.7
2019-08-17,Levi,13.6,-1.0,8.0,159.7
2019-08-18,Levi,15.1,-1.0,7.0,135.6
2019-08-19,Levi,13.4,-1.0,8.0,54.0
2019-08-20,Levi,13.7,-1.0,7.0,249.1
2019-08-21,Levi,13.6,-1.0,7.0,59.8
2019-08-22,Levi,11.3,-1.0,4.0,261.8
2019-08-23,Levi,10.6,-1.0,7.0,31.4
2019-08-24,Levi,9.8,-1.0,3.0,343.8
2019-08-25,Levi,10.1,-1.0,8.0,309.6
2019-08-26,Levi,12.8,-1.0,6.0,59.2
2019-08-27,Levi,14.5,-1.0,7.0,271.3
2019-08-28,Levi,17.1,-1.0,0.0,347.9
2019-08-29,Levi,17.9,-1.0,3.0,341.4
2019-08-30,Levi,15.8,-1.0,8.0,36.7
2019-08-31,Levi,15.2,-1.0,7.0,223.6
2019-09-01,Levi,14.6,-1.0,8.0,360.9
2019-09-02,Levi,15.2,-1.0,8.0,198.3
2019-09-03,Levi,12.1,-1.0,6.0,155.4
2019-09-04,Levi,10.1,-1.0,1.0,154.3
2019-09-05,Levi,7.7,-1.0,8.0,28.8
2019-09-06,Levi,9.8,-1.0,7.0,177.9
2019-09-07,Levi,7.8,-1.0,0.0,44.1
2019-09-08,Levi,8.6,-1.0,8.0,3.9
2019-09-09,Levi,9.7,-1.0,3.0,36.7
2019-09-10,Levi,8.9,-1.0,8.0,215.0
2019-09-11,Levi,13.9,-1.0,8.0,56.4
2019-09-12,Levi,11.9,-1.0,8.0,54.5
2019-09-13,Levi,7.8,-1.0,7.0,32.9
2019-09-14,Levi,4.6,-1.0,1.0,196.1
2019-09-15,Levi,3.5,-1.0,1.0,34.9
2019-09-16,Levi,3.8,-1.0,7.0,95.0
2019-09-17,Levi,4.8,-1.0,8.0,23.8
2019-09-18,Levi,1.9,-1.0,7.0,194.4
2019-09-19,Levi,1.8,-1.0,6.0,185.0
2019-09-20,Levi,3.6,-1.0,7.0,177.8
2019-09-21,Levi,1.1,-1.0,6.0,2.0
2019-09-22,Levi,2.6,-1.0,4.0,258.9
2019-09-23,Levi,2.0,-1.0,4.0,194.4
2019-09-24,Levi,1.1,-1.0,7.0,82.2
2019-09-25,Levi,2.8,-1.0,8.0,0.5
2019-09-26,Levi,9.3,-1.0,8.0,191.7
2019-09-27,Levi,9.2,-1.0,8.0,100.7
2019-09-28,Levi,7.6,-1.0,8.0,220.7
2019-09-29,Levi,5.0,-1.0,8.0,37.5
2019-09-30,Levi,4.4,-1.0,8.0,1.9
2019-10-01,Levi,4.6,-1.0,8.0,126.1
2019-10-02,Levi,1.2,-1.0,5.0,51.0
2019-10-03,Levi,0.6,-1.0,8.0,-0.1
2019-10-04,Levi,0.4,-1.0,8.0,27.6
2019-10-05,Levi,1.0,-1.0,7.0,93.0
2019-10-06,Levi,4.1,-1.0,7.0,19.4
2019-10-07,Levi,2.7,-1.0,7.0,48.7
2019-10-08,Levi,0.8,-1.0,7.0,1.1
2019-10-09,Levi,1.5,-1.0,8.0,18.9
2019-10-10,Levi,0.1,-1.0,8.0,2.2
2019-10-11,Levi,-2.6,-1.0,8.0,10.5
2019-10-12,Levi,-0.8,-1.0,8.0,23.2
2019-10-13,Levi,0.1,-1.0,8.0,94.8
2019-10-14,Levi,0.0,-1.0,8.0,0.2
2019-10-15,Levi,-1.5,-1.0,8.0,88.4
2019-10-16,Levi,-2.0,-1.0,8.0,-0.1
2019-10-17,Levi,-3.3,-1.0,8.0,0.1
2019-10-18,Levi,-0.9,-1.0,8.0,0.5
2019-10-19,Levi,-3.1,8.0,7.0,23.0
2019-10-20,Levi,-11.5,7.0,0.0,0.3
2019-10-21,Levi,-9.2,6.0,7.0,4.8
2019-10-22,Levi,-1.8,6.0,8.0,0.4
2019-10-23,Levi,-1.6,8.0,8.0,150.6
2019-10-24,Levi,-4.8,8.0,8.0,25.8
2019-10-25,Levi,-0.6,12.0,8.0,1.4
2019-10-26,Levi,-2.1,18.0,8.0,-0.1
2019-10-27,Levi,-14.2,16.0,1.0,0.2
2019-10-28,Levi,-14.1,16.0,2.0,2.5
2019-10-29,Levi,-9.6,15.0,0.0,95.8
2019-10-30,Levi,-16.6,15.0,0.0,192.1
2019-10-31,Levi,-9.2,23.0,8.0,34.6
2019-11-01,Levi,-11.2,22.0,8.0,153.3
2019-11-02,Levi,-6.9,21.0,8.0,0.2
2019-11-03,Levi,-15.8,32.0,0.0,0.5
2019-11-04,Levi,-20.4,29.0,0.0,8.3
2019-11-05,Levi,-20.5,28.0,1.0,0.2
2019-11-06,Levi,-11.1,28.0,8.0,24.2
2019-11-07,Levi,-13.4,27.0,8.0,0.2
2019-11-08,Levi,-18.2,27.0,8.0,0.4
2019-11-09,Levi,-22.5,27.0,8.0,0.2
2019-11-10,Levi,-20.3,27.0,0.0,0.6
2019-11-11,Levi,-12.7,26.0,8.0,0.7
2019-11-12,Levi,-7.4,31.0,8.0,0.9
2019-11-13,Levi,-2.7,37.0,8.0,0.8
2019-11-14,Levi,-2.3,44.0,8.0,0.7
2019-11-15,Levi,-7.9,42.0,7.0,66.0
2019-11-16,Levi,-10.3,40.0,8.0,0.4
2019-11-17,Levi,-5.6,39.0,8.0,0.2
2019-11-18,Levi,-6.1,38.0,8.0,0.2
2019-11-19,Levi,-1.4,38.0,8.0,0.0
2019-11-20,Levi,0.5,36.0,8.0,0.1
2019-11-21,Levi,-0.5,34.0,8.0,0.0
2019-11-22,Levi,-1.2,33.0,8.0,0.0
2019-11-23,Levi,0.3,32.0,8.0,2.8
2019-11-24,Levi,-0.4,31.0,8.0,0.3
2019-11-25,Levi,-3.3,33.0,8.0,0.5
2019-11-26,Levi,-13.4,33.0,7.0,0.4
2019-11-27,Levi,-18.2,32.0,0.0,0.7
2019-11-28,Levi,-12.5,31.0,8.0,0.7
2019-11-29,Levi,-8.2,40.0,8.0,0.5
2019-11-30,Levi,-11.0,40.0,1.0,70.6
2019-12-01,Levi,-5.6,39.0,7.0,48.5
2019-12-02,Levi,-3.3,38.0,7.0,78.4
2019-12-03,Levi,-6.0,39.0,7.0,79.8
2019-12-04,Levi,-0.5,40.0,8.0,6.2
2019-12-05,Levi,-0.5,40.0,7.0,0.1
2019-12-06,Levi,-12.7,39.0,7.0,0.4
2019-12-07,Levi,-8.7,38.0,8.0,0.5
2019-12-08,Levi,-6.5,38.0,8.0,22.9
2019-12-09,Levi,-8.6,39.0,8.0,12.5
2019-12-10,Levi,-15.4,39.0,0.0,25.9
2019-12-11,Levi,-10.3,40.0,8.0,1.3
2019-12-12,Levi,-0.2,46.0,8.0,0.5
2019-12-13,Levi,-0.3,46.0,8.0,0.3
2019-12-14,Levi,-0.3,47.0,8.0,0.1
2019-12-15,Levi,-1.1,47.0,8.0,0.9
2019-12-16,Levi,-2.5,54.0,8.0,0.8
2019-12-17,Levi,-4.8,59.0,8.0,15.1
2019-12-18,Levi,-9.9,68.0,8.0,0.8
2019-12-19,Levi,-10.8,69.0,5.0,52.3
2019-12-20,Levi,-11.3,66.0,8.0,0.3
2019-12-21,Levi,-5.4,65.0,8.0,0.2
2019-12-22,Levi,-5.3,71.0,8.0,0.5
2019-12-23,Levi,-2.7,73.0,8.0,0.3
2019-12-24,Levi,-4.3,73.0,8.0,0.4
2019-12-25,Levi,-4.4,71.0,8.0,1.0
2019-12-26,Levi,-4.9,69.0,8.0,0.4
2019-12-27,Levi,-18.4,67.0,0.0,27.6
2019-12-28,Levi,-10.7,66.0,8.0,83.0
2019-12-29,Levi,-1.6,67.0,8.0,0.8
2019-12-30,Levi,-2.4,67.0,8.0,0.7
2019-12-31,Levi,-9.8,68.0,1.0,6.5
2020-01-01,Levi,-10.4,67.0,8.0,8.2
2020-01-02,Levi,1.5,68.0,7.0,15.1
2020-01-03,Levi,0.8,66.0,7.0,-0.1
2020-01-04,Levi,-7.1,64.0,7.0,57.4
2020-01-05,Levi,-12.8,64.0,0.0,83.3
2020-01-06,Levi,-13.5,63.0,7.0,0.7
2020-01-07,Levi,-3.4,63.0,8.0,0.7
2020-01-08,Levi,0.1,64.0,8.0,0.6
2020-01-09,Levi,-1.1,64.0,7.0,88.3
2020-01-10,Levi,-6.3,63.0,3.0,76.5
2020-01-11,Levi,-9.7,62.0,8.0,27.6
2020-01-12,Levi,-6.4,68.0,7.0,0.7
2020-01-13,Levi,-16.7,67.0,7.0,4.9
2020-01-14,Levi,-11.5,67.0,7.0,0.4
2020-01-15,Levi,-8.4,73.0,7.0,0.7
2020-01-16,Levi,-6.5,72.0,8.0,1.6
2020-01-17,Levi,-11.8,72.0,7.0,0.1
2020-01-18,Levi,-9.6,72.0,8.0,0.3
2020-01-19,Levi,-8.6,71.0,8.0,4.5
2020-01-20,Levi,-4.5,71.0,8.0,3.4
2020-01-21,Levi,-2.7,71.0,6.0,64.7
2020-01-22,Levi,-6.6,70.0,1.0,76.7
2020-01-23,Levi,-10.4,70.0,8.0,52.0
2020-01-24,Levi,-10.9,75.0,2.0,6.1
2020-01-25,Levi,-19.1,75.0,5.0,95.3
2020-01-26,Levi,-21.1,72.0,0.0,13.8
2020-01-27,Levi,-28.4,72.0,8.0,0.5
2020-01-28,Levi,-15.3,71.0,8.0,0.8
2020-01-29,Levi,-10.6,77.0,8.0,0.6
2020-01-30,Levi,-8.4,82.0,8.0,0.7
2020-01-31,Levi,-9.7,82.0,8.0,0.7
2020-02-01,Levi,-11.9,84.0,8.0,0.6
2020-02-02,Levi,-11.7,94.0,8.0,3.5
2020-02-03,Levi,-7.1,90.0,0.0,124.5
2020-02-04,Levi,-21.7,88.0,0.0,186.0
2020-02-05,Levi,-20.2,87.0,0.0,52.4
2020-02-06,Levi,-9.4,86.0,0.0,194.6
2020-02-07,Levi,-11.2,83.0,7.0,65.9
2020-02-08,Levi,-5.3,83.0,8.0,0.6
2020-02-09,Levi,-3.4,83.0,8.0,0.6
2020-02-10,Levi,0.1,86.0,8.0,0.5
2020-02-11,Levi,-1.4,86.0,8.0,13.7
2020-02-12,Levi,-8.4,85.0,8.0,9.9
2020-02-13,Levi,-9.3,84.0,8.0,16.5
2020-02-14,Levi,-18.3,84.0,8.0,51.3
2020-02-15,Levi,-17.9,83.0,8.0,0.4
2020-02-16,Levi,-5.1,88.0,8.0,0.7
2020-02-17,Levi,-3.0,93.0,7.0,1.0
2020-02-18,Levi,-7.8,93.0,8.0,1.1
2020-02-19,Levi,-12.3,95.0,6.0,8.6
2020-02-20,Levi,-17.3,93.0,3.0,8.9
2020-02-21,Levi,-2.1,96.0,8.0,0.5
2020-02-22,Levi,0.0,96.0,7.0,0.7
2020-02-23,Levi,-6.7,94.0,5.0,25.0
2020-02-24,Levi,-6.6,94.0,7.0,190.0
2020-02-25,Levi,-15.7,94.0,0.0,237.1
2020-02-26,Levi,-19.9,93.0,5.0,23.9
2020-02-27,Levi,-14.5,93.0,0.0,219.0
2020-02-28,Levi,-15.7,92.0,0.0,272.8
2020-02-29,Levi,-15.1,92.0,8.0,34.3
2020-03-01,Levi,-15.4,92.0,7.0,0.7
2020-03-02,Levi,-10.5,91.0,1.0,14.6
2020-03-03,Levi,-15.7,91.0,0.0,0.3
2020-03-04,Levi,-20.7,90.0,1.0,0.4
2020-03-05,Levi,-8.6,91.0,8.0,3.5
2020-03-06,Levi,-7.9,96.0,6.0,231.5
2020-03-07,Levi,-9.3,97.0,4.0,4.7
2020-03-08,Levi,-2.5,95.0,8.0,191.6
2020-03-09,Levi,1.8,97.0,8.0,1.0
2020-03-10,Levi,-0.7,94.0,7.0,0.8
2020-03-11,Levi,-4.3,93.0,8.0,0.9
2020-03-12,Levi,-0.9,95.0,8.0,101.8
2020-03-13,Levi,-9.0,97.0,7.0,71.7
2020-03-14,Levi,-10.2,94.0,0.0,235.3
2020-03-15,Levi,-4.1,93.0,8.0,206.7
2020-03-16,Levi,-3.3,99.0,4.0,41.9
2020-03-17,Levi,-2.4,95.0,7.0,63.9
2020-03-18,Levi,-3.3,94.0,2.0,6.7
2020-03-19,Levi,-7.9,93.0,0.0,237.9
2020-03-20,Levi,-12.5,92.0,0.0,285.6
2020-03-21,Levi,-8.4,91.0,0.0,142.8
2020-03-22,Levi,-2.9,91.0,7.0,334.3
2020-03-23,Levi,-0.2,90.0,3.0,142.8
2020-03-24,Levi,2.7,90.0,5.0,178.5
2020-03-25,Levi,3.5,88.0,6.0,246.0
2020-03-26,Levi,1.5,85.0,0.0,250.6
2020-03-27,Levi,1.8,85.0,2.0,120.5
2020-03-28,Levi,-3.1,84.0,3.0,136.7
2020-03-29,Levi,-6.5,83.0,0.0,304.7
2020-03-30,Levi,-7.5,83.0,0.0,92.4
2020-03-31,Levi,-4.5,83.0,8.0,153.7
2020-04-01,Levi,-5.6,87.0,6.0,241.4
2020-04-02,Levi,-7.6,87.0,7.0,77.5
2020-04-03,Levi,-8.8,86.0,1.0,95.7
2020-04-04,Levi,-9.1,86.0,1.0,300.9
2020-04-05,Levi,-7.4,86.0,0.0,391.3
2020-04-06,Levi,-8.0,86.0,3.0,148.9
2020-04-07,Levi,-1.1,86.0,8.0,249.2
2020-04-08,Levi,3.8,85.0,6.0,323.7
2020-04-09,Levi,-2.8,82.0,6.0,192.6
2020-04-10,Levi,-4.8,82.0,1.0,301.8
2020-04-11,Levi,-4.4,82.0,1.0,286.0
2020-04-12,Levi,-4.6,81.0,8.0,0.1
2020-04-13,Levi,-1.1,99.0,8.0,254.9
2020-04-14,Levi,0.3,96.0,8.0,82.3
2020-04-15,Levi,-0.4,93.0,8.0,42.1
2020-04-16,Levi,-0.6,91.0,8.0,90.2
2020-04-17,Levi,0.7,89.0,8.0,207.3
2020-04-18,Levi,0.8,88.0,8.0,290.9
2020-04-19,Levi,2.6,88.0,8.0,279.5
2020-04-20,Levi,4.5,83.0,5.0,138.6
2020-04-21,Levi,3.4,76.0,4.0,458.6
2020-04-22,Levi,1.7,70.0,5.0,370.1
2020-04-23,Levi,-0.1,68.0,7.0,375.3
2020-04-24,Levi,-2.2,66.0,7.0,52.7
2020-04-25,Levi,-0.1,65.0,8.0,302.3
2020-04-26,Levi,-0.5,64.0,7.0,79.3
2020-04-27,Levi,-1.3,63.0,8.0,168.2
2020-04-28,Levi,-1.8,62.0,8.0,9.3
2020-04-29,Levi,-1.9,62.0,7.0,83.5
2020-04-30,Levi,-2.5,61.0,0.0,288.0
2020-05-01,Levi,0.3,61.0,3.0,240.4
2020-05-02,Levi,0.2,58.0,8.0,129.0
2020-05-03,Levi,1.6,58.0,8.0,262.6
2020-05-04,Levi,2.4,54.0,8.0,2.0
2020-05-05,Levi,3.5,51.0,5.0,455.2
2020-05-06,Levi,3.6,49.0,5.0,267.8
2020-05-07,Levi,2.8,45.0,2.0,369.2
2020-05-08,Levi,0.1,43.0,7.0,347.7
2020-05-09,Levi,0.6,42.0,7.0,516.6
2020-05-10,Levi,-1.7,41.0,8.0,433.0
2020-05-11,Levi,0.8,43.0,5.0,10.7
2020-05-12,Levi,1.2,42.0,3.0,162.5
2020-05-13,Levi,0.5,39.0,1.0,125.6
2020-05-14,Levi,0.8,37.0,3.0,290.7
2020-05-15,Levi,1.8,35.0,5.0,177.5
2020-05-16,Levi,3.2,34.0,5.0,40.2
2020-05-17,Levi,2.9,32.0,7.0,258.9
2020-05-18,Levi,1.8,28.0,6.0,319.2
2020-05-19,Levi,2.8,25.0,4.0,278.0
2020-05-20,Levi,3.6,23.0,3.0,297.8
2020-05-21,Levi,4.1,20.0,0.0,395.5
2020-05-22,Levi,6.8,17.0,0.0,536.5
2020-05-23,Levi,8.8,12.0,0.0,488.7
2020-05-24,Levi,11.4,6.0,0.0,67.5
2020-05-25,Levi,11.8,-1.0,2.0,103.4
2020-05-26,Levi,13.4,-1.0,0.0,451.9
2020-05-27,Levi,10.3,-1.0,6.0,367.5
2020-05-28,Levi,8.6,-1.0,3.0,80.0
2020-05-29,Levi,7.7,-1.0,7.0,320.2
2020-05-30,Levi,9.4,-1.0,6.0,489.7
2020-05-31,Levi,13.1,-1.0,6.0,507.0
2020-06-01,Levi,16.9,-1.0,0.0,142.5
2020-06-02,Levi,17.8,-1.0,2.0,529.0
2020-06-03,Levi,9.7,-1.0,8.0,547.5
2020-06-04,Levi,11.4,-1.0,8.0,57.0
2020-06-05,Levi,11.8,-1.0,7.0,113.0
2020-06-06,Levi,12.4,-1.0,8.0,153.5
2020-06-07,Levi,10.3,-1.0,8.0,378.6
2020-06-08,Levi,13.3,-1.0,6.0,63.5
2020-06-09,Levi,10.9,-1.0,7.0,37.0
2020-06-10,Levi,12.9,-1.0,4.0,276.3
2020-06-11,Levi,11.6,-1.0,5.0,454.5
2020-06-12,Levi,13.2,-1.0,0.0,556.8
2020-06-13,Levi,19.6,-1.0,0.0,513.1
2020-06-14,Levi,20.4,-1.0,2.0,568.9
2020-06-15,Levi,14.0,-1.0,7.0,355.6
2020-06-16,Levi,11.5,-1.0,0.0,81.5
2020-06-17,Levi,17.1,-1.0,0.0,383.9
2020-06-18,Levi,19.6,-1.0,3.0,216.4
2020-06-19,Levi,11.6,-1.0,0.0,515.9
2020-06-20,Levi,13.9,-1.0,0.0,493.3
2020-06-21,Levi,19.2,-1.0,0.0,551.0
2020-06-22,Levi,20.3,-1.0,0.0,578.8
2020-06-23,Levi,17.9,-1.0,0.0,540.2
2020-06-24,Levi,17.6,-1.0,4.0,477.8
2020-06-25,Levi,18.1,-1.0,3.0,511.8
2020-06-26,Levi,15.4,-1.0,1.0,494.5
2020-06-27,Levi,11.4,-1.0,6.0,493.2
2020-06-28,Levi,14.6,-1.0,0.0,431.9
